order_id,product_id,store_id,order_date,quantity,total_amount,order_status
ORD-00001696,PRD-00067,STR-0006,2024-01-23,2,140.92,Returned
ORD-00001697,PRD-00034,STR-0015,2024-01-23,2,778.06,Completed
ORD-00001698,PRD-00018,STR-0014,2024-01-23,1,69.15,Completed
ORD-00001699,PRD-00048,STR-0001,2024-01-23,4,73.56,Completed
ORD-00001700,PRD-00008,STR-0012,2024-01-23,5,5081.65,Returned
ORD-00001701,PRD-00008,STR-0003,2024-01-23,1,1016.33,Cancelled
ORD-00001702,PRD-00048,STR-0001,2024-01-23,5,91.95,Completed
ORD-00001703,PRD-00060,STR-0004,2024-01-23,1,254.31,Completed
ORD-00001704,PRD-00024,STR-0014,2024-01-23,1,68.91,Returned
ORD-00001705,PRD-00006,STR-0012,2024-01-23,2,2313.6,Completed
ORD-00001706,PRD-00007,STR-0005,2024-01-23,2,1861.4,Completed
ORD-00001707,PRD-00005,STR-0015,2024-01-23,1,740.04,Completed
ORD-00001708,PRD-00041,STR-0001,2024-01-23,1,103.38,Completed
ORD-00001709,PRD-00033,STR-0003,2024-01-23,5,1909.9,Cancelled
ORD-00001710,PRD-00040,STR-0011,2024-01-23,3,1058.07,Completed
ORD-00001711,PRD-00019,STR-0017,2024-01-23,4,553.04,Completed
ORD-00001712,PRD-00028,STR-0014,2024-01-23,3,480.15,Completed
ORD-00001713,PRD-00033,STR-0009,2024-01-23,4,1527.92,Completed
ORD-00001714,PRD-00053,STR-0003,2024-01-23,5,91.35,Returned
ORD-00001715,PRD-00066,STR-0005,2024-01-23,4,1092.44,Completed
ORD-00001716,PRD-00040,STR-0003,2024-01-23,2,705.38,Returned
ORD-00001717,PRD-00010,STR-0002,2024-01-23,3,1850.25,Completed
ORD-00001718,PRD-00006,STR-0005,2024-01-23,3,3470.4,Cancelled
ORD-00001719,PRD-00052,STR-0008,2024-01-23,2,14.56,Completed
ORD-00001720,PRD-00060,STR-0010,2024-01-23,2,508.62,Returned
ORD-00001721,PRD-00047,STR-0015,2024-01-23,3,58.08,Cancelled
ORD-00001722,PRD-00031,STR-0011,2024-01-23,2,605.66,Completed
ORD-00001723,PRD-00068,STR-0002,2024-01-23,4,2014.96,Completed
ORD-00001724,PRD-00056,STR-0002,2024-01-23,4,555.0,Completed
ORD-00001725,PRD-00025,STR-0008,2024-01-23,3,244.83,Completed
ORD-00001726,PRD-00065,STR-0007,2024-01-23,5,1422.75,Completed
ORD-00001727,PRD-00023,STR-0011,2024-01-23,2,231.68,Completed
ORD-00001728,PRD-00039,STR-0013,2024-01-23,2,401.1,Cancelled
ORD-00001729,PRD-00007,STR-0011,2024-01-23,3,2792.1,Completed
ORD-00001730,PRD-00058,STR-0015,2024-01-23,3,1460.97,Returned
ORD-00001731,PRD-00007,STR-0013,2024-01-23,3,2792.1,Completed
ORD-00001732,PRD-00043,STR-0012,2024-01-23,1,24.48,Completed
ORD-00001733,PRD-00051,STR-0006,2024-01-23,2,19.54,Cancelled
ORD-00001734,PRD-00024,STR-0001,2024-01-23,5,344.55,Completed
ORD-00001735,PRD-00043,STR-0011,2024-01-23,1,24.48,Completed
ORD-00001736,PRD-00064,STR-0010,2024-01-23,1,276.33,Returned
ORD-00001737,PRD-00014,STR-0008,2024-01-23,1,961.4,Completed
ORD-00001738,PRD-00013,STR-0015,2024-01-23,5,4057.0,Completed
ORD-00001739,PRD-00013,STR-0001,2024-01-23,2,1622.8,Completed
ORD-00001740,PRD-00038,STR-0015,2024-01-23,4,881.4,Completed
ORD-00001741,PRD-00023,STR-0006,2024-01-23,1,115.84,Completed
ORD-00001742,PRD-00048,STR-0008,2024-01-23,3,55.17,Completed
ORD-00001743,PRD-00011,STR-0006,2024-01-23,1,494.08,Completed
ORD-00001744,PRD-00018,STR-0006,2024-01-23,4,276.6,Completed
ORD-00001745,PRD-00046,STR-0002,2024-01-24,1,11.72,Completed
ORD-00001746,PRD-00054,STR-0002,2024-01-24,1,3.54,Completed
ORD-00001747,PRD-00015,STR-0011,2024-01-24,2,102.86,Returned
ORD-00001748,PRD-00024,STR-0012,2024-01-24,5,344.55,Completed
ORD-00001749,PRD-00057,STR-0011,2024-01-24,1,351.23,Completed
ORD-00001750,PRD-00037,STR-0002,2024-01-24,4,350.28,Completed
ORD-00001751,PRD-00057,STR-0007,2024-01-24,2,702.46,Completed
ORD-00001752,PRD-00007,STR-0012,2024-01-24,5,4653.5,Returned
ORD-00001753,PRD-00047,STR-0001,2024-01-24,2,38.72,Returned
ORD-00001754,PRD-00009,STR-0002,2024-01-24,1,1133.09,Completed
ORD-00001755,PRD-00037,STR-0007,2024-01-24,3,262.71,Returned
ORD-00001756,PRD-00002,STR-0007,2024-01-24,5,2493.55,Completed
ORD-00001757,PRD-00001,STR-0009,2024-01-24,3,533.25,Completed
ORD-00001758,PRD-00005,STR-0007,2024-01-24,4,2960.16,Completed
ORD-00001759,PRD-00065,STR-0010,2024-01-24,1,284.55,Completed
ORD-00001760,PRD-00039,STR-0004,2024-01-24,2,401.1,Returned
ORD-00001761,PRD-00044,STR-0006,2024-01-24,5,24.7,Completed
ORD-00001762,PRD-00045,STR-0008,2024-01-24,3,24.27,Returned
ORD-00001763,PRD-00044,STR-0005,2024-01-24,1,4.94,Completed
ORD-00001764,PRD-00050,STR-0003,2024-01-24,1,4.77,Completed
ORD-00001765,PRD-00053,STR-0016,2024-01-24,5,91.35,Cancelled
ORD-00001766,PRD-00002,STR-0001,2024-01-24,4,1994.84,Cancelled
ORD-00001767,PRD-00055,STR-0002,2024-01-24,1,3.62,Cancelled
ORD-00001768,PRD-00050,STR-0015,2024-01-24,4,19.08,Completed
ORD-00001769,PRD-00006,STR-0008,2024-01-24,4,4627.2,Cancelled
ORD-00001770,PRD-00035,STR-0005,2024-01-24,2,415.98,Returned
ORD-00001771,PRD-00025,STR-0010,2024-01-24,3,244.83,Cancelled
ORD-00001772,PRD-00048,STR-0008,2024-01-24,1,18.39,Completed
ORD-00001773,PRD-00051,STR-0016,2024-01-24,4,39.08,Completed
ORD-00001774,PRD-00021,STR-0011,2024-01-24,3,102.84,Completed
ORD-00001775,PRD-00028,STR-0006,2024-01-24,3,480.15,Completed
ORD-00001776,PRD-00010,STR-0016,2024-01-24,2,1233.5,Completed
ORD-00001777,PRD-00041,STR-0009,2024-01-24,2,206.76,Completed
ORD-00001778,PRD-00024,STR-0010,2024-01-24,1,68.91,Completed
ORD-00001779,PRD-00033,STR-0006,2024-01-24,5,1909.9,Completed
ORD-00001780,PRD-00024,STR-0005,2024-01-24,2,137.82,Completed
ORD-00001781,PRD-00040,STR-0011,2024-01-24,1,352.69,Completed
ORD-00001782,PRD-00002,STR-0002,2024-01-24,5,2493.55,Completed
ORD-00001783,PRD-00054,STR-0002,2024-01-24,3,10.62,Completed
ORD-00001784,PRD-00001,STR-0014,2024-01-24,5,888.75,Completed
ORD-00001785,PRD-00032,STR-0001,2024-01-24,2,359.1,Completed
ORD-00001786,PRD-00012,STR-0013,2024-01-24,4,3709.08,Completed
ORD-00001787,PRD-00029,STR-0005,2024-01-24,5,1081.7,Completed
ORD-00001788,PRD-00037,STR-0011,2024-01-24,4,350.28,Completed
ORD-00001789,PRD-00058,STR-0011,2024-01-24,5,2434.95,Completed
ORD-00001790,PRD-00012,STR-0006,2024-01-24,5,4636.35,Returned
ORD-00001791,PRD-00055,STR-0010,2024-01-24,2,7.24,Completed
ORD-00001792,PRD-00006,STR-0008,2024-01-24,2,2313.6,Completed
ORD-00001793,PRD-00023,STR-0001,2024-01-24,2,231.68,Completed
ORD-00001794,PRD-00048,STR-0012,2024-01-24,5,91.95,Completed
ORD-00001795,PRD-00010,STR-0009,2024-01-24,4,2467.0,Completed
ORD-00001796,PRD-00004,STR-0005,2024-01-24,1,720.28,Completed
ORD-00001797,PRD-00015,STR-0003,2024-01-24,3,154.29,Completed
ORD-00001798,PRD-00029,STR-0001,2024-01-24,2,432.68,Completed
ORD-00001799,PRD-00056,STR-0006,2024-01-24,1,138.75,Returned
ORD-00001800,PRD-00022,STR-0003,2024-01-24,3,346.68,Cancelled
ORD-00001801,PRD-00016,STR-0017,2024-01-24,5,223.2,Completed
ORD-00001802,PRD-00001,STR-0012,2024-01-24,5,888.75,Completed
ORD-00001803,PRD-00056,STR-0004,2024-01-24,1,138.75,Cancelled
ORD-00001804,PRD-00056,STR-0007,2024-01-24,5,693.75,Completed
ORD-00001805,PRD-00043,STR-0003,2024-01-24,5,122.4,Completed
ORD-00001806,PRD-00060,STR-0016,2024-01-24,2,508.62,Returned
ORD-00001807,PRD-00013,STR-0013,2024-01-24,5,4057.0,Cancelled
ORD-00001808,PRD-00006,STR-0002,2024-01-24,3,3470.4,Completed
ORD-00001809,PRD-00062,STR-0007,2024-01-24,1,440.45,Cancelled
ORD-00001810,PRD-00049,STR-0005,2024-01-24,5,60.35,Cancelled
ORD-00001811,PRD-00062,STR-0006,2024-01-24,5,2202.25,Completed
ORD-00001812,PRD-00043,STR-0010,2024-01-24,1,24.48,Returned
ORD-00001813,PRD-00013,STR-0017,2024-01-24,2,1622.8,Completed
ORD-00001814,PRD-00062,STR-0006,2024-01-24,1,440.45,Completed
ORD-00001815,PRD-00023,STR-0007,2024-01-24,5,579.2,Completed
ORD-00001816,PRD-00017,STR-0008,2024-01-24,2,91.82,Returned
ORD-00001817,PRD-00020,STR-0002,2024-01-24,3,131.07,Completed
ORD-00001818,PRD-00036,STR-0009,2024-01-24,4,1352.96,Completed
ORD-00001819,PRD-00028,STR-0005,2024-01-24,5,800.25,Returned
ORD-00001820,PRD-00015,STR-0003,2024-01-24,4,205.72,Completed
ORD-00001821,PRD-00026,STR-0001,2024-01-24,2,262.48,Returned
ORD-00001822,PRD-00002,STR-0005,2024-01-24,1,498.71,Returned
ORD-00001823,PRD-00027,STR-0002,2024-01-24,3,365.76,Returned
ORD-00001824,PRD-00020,STR-0008,2024-01-24,2,87.38,Completed
ORD-00001825,PRD-00057,STR-0016,2024-01-24,3,1053.69,Completed
ORD-00001826,PRD-00014,STR-0008,2024-01-24,3,2884.2,Returned
ORD-00001827,PRD-00025,STR-0002,2024-01-24,2,163.22,Cancelled
ORD-00001828,PRD-00012,STR-0014,2024-01-24,3,2781.81,Completed
ORD-00001829,PRD-00053,STR-0009,2024-01-24,4,73.08,Completed
ORD-00001830,PRD-00001,STR-0002,2024-01-24,3,533.25,Returned
ORD-00001831,PRD-00030,STR-0015,2024-01-25,4,1101.2,Completed
ORD-00001832,PRD-00046,STR-0013,2024-01-25,5,58.6,Completed
ORD-00001833,PRD-00029,STR-0005,2024-01-25,1,216.34,Returned
ORD-00001834,PRD-00003,STR-0006,2024-01-25,5,1903.2,Completed
ORD-00001835,PRD-00054,STR-0003,2024-01-25,4,14.16,Completed
ORD-00001836,PRD-00049,STR-0002,2024-01-25,2,24.14,Cancelled
ORD-00001837,PRD-00068,STR-0007,2024-01-25,1,503.74,Completed
ORD-00001838,PRD-00034,STR-0008,2024-01-25,5,1945.15,Completed
ORD-00001839,PRD-00009,STR-0013,2024-01-25,4,4532.36,Completed
ORD-00001840,PRD-00020,STR-0003,2024-01-25,2,87.38,Completed
ORD-00001841,PRD-00054,STR-0016,2024-01-25,1,3.54,Cancelled
ORD-00001842,PRD-00008,STR-0012,2024-01-25,4,4065.32,Cancelled
ORD-00001843,PRD-00048,STR-0014,2024-01-25,4,73.56,Completed
ORD-00001844,PRD-00006,STR-0013,2024-01-25,2,2313.6,Returned
ORD-00001845,PRD-00051,STR-0005,2024-01-25,1,9.77,Cancelled
ORD-00001846,PRD-00066,STR-0013,2024-01-25,3,819.33,Completed
ORD-00001847,PRD-00008,STR-0010,2024-01-25,5,5081.65,Completed
ORD-00001848,PRD-00033,STR-0010,2024-01-25,1,381.98,Completed
ORD-00001849,PRD-00056,STR-0013,2024-01-25,2,277.5,Returned
ORD-00001850,PRD-00040,STR-0007,2024-01-25,2,705.38,Cancelled
ORD-00001851,PRD-00054,STR-0012,2024-01-25,1,3.54,Completed
ORD-00001852,PRD-00049,STR-0006,2024-01-25,4,48.28,Completed
ORD-00001853,PRD-00017,STR-0006,2024-01-25,4,183.64,Completed
ORD-00001854,PRD-00056,STR-0004,2024-01-25,1,138.75,Completed
ORD-00001855,PRD-00019,STR-0009,2024-01-25,2,276.52,Completed
ORD-00001856,PRD-00018,STR-0011,2024-01-25,5,345.75,Returned
ORD-00001857,PRD-00042,STR-0009,2024-01-25,2,7.92,Completed
ORD-00001858,PRD-00066,STR-0017,2024-01-25,1,273.11,Cancelled
ORD-00001859,PRD-00064,STR-0004,2024-01-25,5,1381.65,Completed
ORD-00001860,PRD-00019,STR-0008,2024-01-25,3,414.78,Returned
ORD-00001861,PRD-00011,STR-0013,2024-01-25,3,1482.24,Completed
ORD-00001862,PRD-00026,STR-0011,2024-01-25,2,262.48,Completed
ORD-00001863,PRD-00037,STR-0015,2024-01-25,2,175.14,Completed
ORD-00001864,PRD-00008,STR-0012,2024-01-25,5,5081.65,Completed
ORD-00001865,PRD-00029,STR-0008,2024-01-25,3,649.02,Completed
ORD-00001866,PRD-00005,STR-0008,2024-01-25,1,740.04,Completed
ORD-00001867,PRD-00047,STR-0017,2024-01-25,4,77.44,Completed
ORD-00001868,PRD-00004,STR-0012,2024-01-25,3,2160.84,Completed
ORD-00001869,PRD-00060,STR-0013,2024-01-25,5,1271.55,Returned
ORD-00001870,PRD-00035,STR-0016,2024-01-25,3,623.97,Completed
ORD-00001871,PRD-00052,STR-0009,2024-01-25,3,21.84,Completed
ORD-00001872,PRD-00047,STR-0008,2024-01-25,4,77.44,Completed
ORD-00001873,PRD-00061,STR-0009,2024-01-25,4,1633.0,Completed
ORD-00001874,PRD-00065,STR-0013,2024-01-25,1,284.55,Completed
ORD-00001875,PRD-00027,STR-0009,2024-01-25,2,243.84,Completed
ORD-00001876,PRD-00023,STR-0011,2024-01-25,3,347.52,Completed
ORD-00001877,PRD-00003,STR-0001,2024-01-25,5,1903.2,Completed
ORD-00001878,PRD-00040,STR-0017,2024-01-25,1,352.69,Completed
ORD-00001879,PRD-00024,STR-0013,2024-01-25,5,344.55,Completed
ORD-00001880,PRD-00042,STR-0012,2024-01-25,5,19.8,Completed
ORD-00001881,PRD-00051,STR-0010,2024-01-25,4,39.08,Completed
ORD-00001882,PRD-00015,STR-0008,2024-01-25,1,51.43,Completed
ORD-00001883,PRD-00036,STR-0005,2024-01-25,2,676.48,Completed
ORD-00001884,PRD-00016,STR-0009,2024-01-25,2,89.28,Completed
ORD-00001885,PRD-00016,STR-0010,2024-01-25,1,44.64,Returned
ORD-00001886,PRD-00034,STR-0007,2024-01-25,2,778.06,Completed
ORD-00001887,PRD-00054,STR-0004,2024-01-25,3,10.62,Completed
ORD-00001888,PRD-00040,STR-0007,2024-01-25,1,352.69,Completed
ORD-00001889,PRD-00053,STR-0008,2024-01-25,4,73.08,Completed
ORD-00001890,PRD-00014,STR-0001,2024-01-25,1,961.4,Cancelled
ORD-00001891,PRD-00016,STR-0016,2024-01-25,5,223.2,Completed
ORD-00001892,PRD-00022,STR-0005,2024-01-25,1,115.56,Completed
ORD-00001893,PRD-00048,STR-0015,2024-01-25,1,18.39,Cancelled
ORD-00001894,PRD-00036,STR-0011,2024-01-25,2,676.48,Completed
ORD-00001895,PRD-00047,STR-0009,2024-01-25,2,38.72,Completed
ORD-00001896,PRD-00065,STR-0015,2024-01-25,3,853.65,Completed
ORD-00001897,PRD-00064,STR-0002,2024-01-25,1,276.33,Completed
ORD-00001898,PRD-00025,STR-0006,2024-01-25,1,81.61,Returned
ORD-00001899,PRD-00068,STR-0014,2024-01-25,3,1511.22,Returned
ORD-00001900,PRD-00019,STR-0008,2024-01-25,4,553.04,Completed
ORD-00001901,PRD-00058,STR-0005,2024-01-25,5,2434.95,Completed
ORD-00001902,PRD-00052,STR-0011,2024-01-25,4,29.12,Completed
ORD-00001903,PRD-00025,STR-0015,2024-01-25,1,81.61,Completed
ORD-00001904,PRD-00036,STR-0002,2024-01-25,1,338.24,Returned
ORD-00001905,PRD-00046,STR-0005,2024-01-25,4,46.88,Cancelled
ORD-00001906,PRD-00009,STR-0001,2024-01-25,3,3399.27,Completed
ORD-00001907,PRD-00067,STR-0002,2024-01-25,1,70.46,Completed
ORD-00001908,PRD-00020,STR-0016,2024-01-25,2,87.38,Returned
ORD-00001909,PRD-00017,STR-0003,2024-01-25,3,137.73,Completed
ORD-00001910,PRD-00041,STR-0015,2024-01-25,2,206.76,Completed
ORD-00001911,PRD-00055,STR-0001,2024-01-25,5,18.1,Completed
ORD-00001912,PRD-00030,STR-0004,2024-01-25,2,550.6,Completed
ORD-00001913,PRD-00068,STR-0003,2024-01-25,4,2014.96,Completed
ORD-00001914,PRD-00005,STR-0007,2024-01-25,1,740.04,Completed
ORD-00001915,PRD-00049,STR-0012,2024-01-25,3,36.21,Returned
ORD-00001916,PRD-00020,STR-0017,2024-01-25,4,174.76,Completed
ORD-00001917,PRD-00004,STR-0006,2024-01-25,5,3601.4,Returned
ORD-00001918,PRD-00063,STR-0008,2024-01-25,3,476.85,Completed
ORD-00001919,PRD-00046,STR-0007,2024-01-26,2,23.44,Completed
ORD-00001920,PRD-00022,STR-0005,2024-01-26,4,462.24,Completed
ORD-00001921,PRD-00025,STR-0017,2024-01-26,5,408.05,Cancelled
ORD-00001922,PRD-00023,STR-0001,2024-01-26,3,347.52,Completed
ORD-00001923,PRD-00061,STR-0008,2024-01-26,3,1224.75,Completed
ORD-00001924,PRD-00017,STR-0008,2024-01-26,4,183.64,Completed
ORD-00001925,PRD-00012,STR-0017,2024-01-26,3,2781.81,Completed
ORD-00001926,PRD-00061,STR-0013,2024-01-26,1,408.25,Completed
ORD-00001927,PRD-00059,STR-0002,2024-01-26,5,1999.05,Completed
ORD-00001928,PRD-00050,STR-0016,2024-01-26,1,4.77,Cancelled
ORD-00001929,PRD-00021,STR-0007,2024-01-26,4,137.12,Completed
ORD-00001930,PRD-00013,STR-0001,2024-01-26,4,3245.6,Completed
ORD-00001931,PRD-00020,STR-0013,2024-01-26,1,43.69,Completed
ORD-00001932,PRD-00029,STR-0006,2024-01-26,1,216.34,Completed
ORD-00001933,PRD-00056,STR-0009,2024-01-26,5,693.75,Completed
ORD-00001934,PRD-00052,STR-0016,2024-01-26,2,14.56,Completed
ORD-00001935,PRD-00057,STR-0009,2024-01-26,2,702.46,Completed
ORD-00001936,PRD-00027,STR-0007,2024-01-26,2,243.84,Completed
ORD-00001937,PRD-00021,STR-0017,2024-01-26,1,34.28,Returned
ORD-00001938,PRD-00014,STR-0010,2024-01-26,3,2884.2,Completed
ORD-00001939,PRD-00045,STR-0005,2024-01-26,2,16.18,Completed
ORD-00001940,PRD-00046,STR-0013,2024-01-26,1,11.72,Completed
ORD-00001941,PRD-00024,STR-0011,2024-01-26,2,137.82,Completed
ORD-00001942,PRD-00007,STR-0013,2024-01-26,2,1861.4,Returned
ORD-00001943,PRD-00062,STR-0008,2024-01-26,1,440.45,Returned
ORD-00001944,PRD-00015,STR-0002,2024-01-26,3,154.29,Completed
ORD-00001945,PRD-00063,STR-0009,2024-01-26,1,158.95,Completed
ORD-00001946,PRD-00001,STR-0016,2024-01-26,3,533.25,Completed
ORD-00001947,PRD-00040,STR-0004,2024-01-26,5,1763.45,Completed
ORD-00001948,PRD-00020,STR-0001,2024-01-26,1,43.69,Completed
ORD-00001949,PRD-00050,STR-0006,2024-01-26,4,19.08,Returned
ORD-00001950,PRD-00008,STR-0017,2024-01-26,3,3048.99,Returned
ORD-00001951,PRD-00052,STR-0008,2024-01-26,5,36.4,Returned
ORD-00001952,PRD-00061,STR-0012,2024-01-26,4,1633.0,Completed
ORD-00001953,PRD-00041,STR-0009,2024-01-26,4,413.52,Completed
ORD-00001954,PRD-00047,STR-0011,2024-01-26,3,58.08,Cancelled
ORD-00001955,PRD-00010,STR-0006,2024-01-26,1,616.75,Completed
ORD-00001956,PRD-00012,STR-0014,2024-01-26,3,2781.81,Completed
ORD-00001957,PRD-00010,STR-0011,2024-01-26,3,1850.25,Completed
ORD-00001958,PRD-00035,STR-0001,2024-01-26,5,1039.95,Returned
ORD-00001959,PRD-00012,STR-0013,2024-01-26,5,4636.35,Completed
ORD-00001960,PRD-00042,STR-0015,2024-01-26,5,19.8,Completed
ORD-00001961,PRD-00046,STR-0006,2024-01-26,1,11.72,Completed
ORD-00001962,PRD-00001,STR-0005,2024-01-26,1,177.75,Completed
ORD-00001963,PRD-00022,STR-0014,2024-01-26,2,231.12,Returned
ORD-00001964,PRD-00002,STR-0003,2024-01-26,5,2493.55,Returned
ORD-00001965,PRD-00064,STR-0004,2024-01-26,2,552.66,Returned
ORD-00001966,PRD-00012,STR-0005,2024-01-26,3,2781.81,Completed
ORD-00001967,PRD-00026,STR-0008,2024-01-26,4,524.96,Cancelled
ORD-00001968,PRD-00052,STR-0015,2024-01-26,5,36.4,Cancelled
ORD-00001969,PRD-00059,STR-0013,2024-01-26,1,399.81,Cancelled
ORD-00001970,PRD-00067,STR-0016,2024-01-26,2,140.92,Completed
ORD-00001971,PRD-00022,STR-0014,2024-01-26,4,462.24,Completed
ORD-00001972,PRD-00030,STR-0003,2024-01-26,5,1376.5,Completed
ORD-00001973,PRD-00017,STR-0015,2024-01-26,4,183.64,Returned
ORD-00001974,PRD-00004,STR-0015,2024-01-26,3,2160.84,Returned
ORD-00001975,PRD-00068,STR-0016,2024-01-26,5,2518.7,Completed
ORD-00001976,PRD-00046,STR-0008,2024-01-26,2,23.44,Returned
ORD-00001977,PRD-00040,STR-0007,2024-01-26,1,352.69,Cancelled
ORD-00001978,PRD-00012,STR-0013,2024-01-26,3,2781.81,Completed
ORD-00001979,PRD-00025,STR-0001,2024-01-26,5,408.05,Returned
ORD-00001980,PRD-00043,STR-0006,2024-01-26,2,48.96,Completed
ORD-00001981,PRD-00019,STR-0002,2024-01-26,2,276.52,Completed
ORD-00001982,PRD-00009,STR-0012,2024-01-26,1,1133.09,Completed
ORD-00001983,PRD-00063,STR-0013,2024-01-26,3,476.85,Completed
ORD-00001984,PRD-00059,STR-0010,2024-01-26,4,1599.24,Completed
ORD-00001985,PRD-00007,STR-0001,2024-01-26,2,1861.4,Completed
ORD-00001986,PRD-00060,STR-0013,2024-01-26,3,762.93,Completed
ORD-00001987,PRD-00056,STR-0016,2024-01-26,4,555.0,Completed
ORD-00001988,PRD-00058,STR-0015,2024-01-26,3,1460.97,Completed
ORD-00001989,PRD-00054,STR-0007,2024-01-26,4,14.16,Completed
ORD-00001990,PRD-00055,STR-0002,2024-01-26,3,10.86,Completed
ORD-00001991,PRD-00005,STR-0001,2024-01-26,4,2960.16,Completed
ORD-00001992,PRD-00041,STR-0008,2024-01-27,4,413.52,Completed
ORD-00001993,PRD-00005,STR-0013,2024-01-27,3,2220.12,Cancelled
ORD-00001994,PRD-00055,STR-0006,2024-01-27,4,14.48,Completed
ORD-00001995,PRD-00011,STR-0004,2024-01-27,5,2470.4,Returned
ORD-00001996,PRD-00046,STR-0005,2024-01-27,5,58.6,Returned
ORD-00001997,PRD-00049,STR-0008,2024-01-27,3,36.21,Completed
ORD-00001998,PRD-00007,STR-0012,2024-01-27,5,4653.5,Completed
ORD-00001999,PRD-00002,STR-0006,2024-01-27,3,1496.13,Completed
ORD-00002000,PRD-00015,STR-0006,2024-01-27,5,257.15,Completed
ORD-00002001,PRD-00060,STR-0014,2024-01-27,2,508.62,Completed
ORD-00002002,PRD-00039,STR-0008,2024-01-27,1,200.55,Completed
ORD-00002003,PRD-00038,STR-0017,2024-01-27,5,1101.75,Cancelled
ORD-00002004,PRD-00043,STR-0013,2024-01-27,3,73.44,Completed
ORD-00002005,PRD-00053,STR-0014,2024-01-27,2,36.54,Completed
ORD-00002006,PRD-00043,STR-0009,2024-01-27,3,73.44,Returned
ORD-00002007,PRD-00029,STR-0010,2024-01-27,3,649.02,Completed
ORD-00002008,PRD-00040,STR-0004,2024-01-27,4,1410.76,Cancelled
ORD-00002009,PRD-00032,STR-0008,2024-01-27,3,538.65,Completed
ORD-00002010,PRD-00058,STR-0010,2024-01-27,2,973.98,Cancelled
ORD-00002011,PRD-00035,STR-0014,2024-01-27,3,623.97,Completed
ORD-00002012,PRD-00068,STR-0006,2024-01-27,2,1007.48,Completed
ORD-00002013,PRD-00007,STR-0011,2024-01-27,5,4653.5,Completed
ORD-00002014,PRD-00017,STR-0016,2024-01-27,2,91.82,Cancelled
ORD-00002015,PRD-00067,STR-0009,2024-01-27,1,70.46,Completed
ORD-00002016,PRD-00021,STR-0004,2024-01-27,1,34.28,Cancelled
ORD-00002017,PRD-00058,STR-0005,2024-01-27,1,486.99,Returned
ORD-00002018,PRD-00023,STR-0004,2024-01-27,4,463.36,Completed
ORD-00002019,PRD-00062,STR-0011,2024-01-27,3,1321.35,Cancelled
ORD-00002020,PRD-00045,STR-0007,2024-01-27,3,24.27,Returned
ORD-00002021,PRD-00053,STR-0012,2024-01-27,3,54.81,Completed
ORD-00002022,PRD-00017,STR-0005,2024-01-27,1,45.91,Completed
ORD-00002023,PRD-00002,STR-0002,2024-01-27,3,1496.13,Completed
ORD-00002024,PRD-00056,STR-0010,2024-01-27,4,555.0,Completed
ORD-00002025,PRD-00019,STR-0008,2024-01-27,5,691.3,Completed
ORD-00002026,PRD-00004,STR-0005,2024-01-27,3,2160.84,Completed
ORD-00002027,PRD-00018,STR-0004,2024-01-27,2,138.3,Returned
ORD-00002028,PRD-00060,STR-0011,2024-01-27,4,1017.24,Completed
ORD-00002029,PRD-00068,STR-0013,2024-01-27,2,1007.48,Completed
ORD-00002030,PRD-00044,STR-0016,2024-01-27,1,4.94,Cancelled
ORD-00002031,PRD-00056,STR-0003,2024-01-27,5,693.75,Cancelled
ORD-00002032,PRD-00028,STR-0003,2024-01-27,3,480.15,Returned
ORD-00002033,PRD-00047,STR-0010,2024-01-27,2,38.72,Completed
ORD-00002034,PRD-00042,STR-0013,2024-01-27,4,15.84,Completed
ORD-00002035,PRD-00011,STR-0003,2024-01-27,2,988.16,Cancelled
ORD-00002036,PRD-00048,STR-0002,2024-01-27,2,36.78,Completed
ORD-00002037,PRD-00024,STR-0007,2024-01-27,4,275.64,Completed
ORD-00002038,PRD-00018,STR-0002,2024-01-27,2,138.3,Completed
ORD-00002039,PRD-00040,STR-0015,2024-01-27,3,1058.07,Completed
ORD-00002040,PRD-00034,STR-0014,2024-01-27,2,778.06,Returned
ORD-00002041,PRD-00014,STR-0001,2024-01-27,3,2884.2,Completed
ORD-00002042,PRD-00058,STR-0014,2024-01-27,5,2434.95,Returned
ORD-00002043,PRD-00051,STR-0001,2024-01-27,1,9.77,Cancelled
ORD-00002044,PRD-00041,STR-0005,2024-01-27,5,516.9,Completed
ORD-00002045,PRD-00049,STR-0002,2024-01-27,2,24.14,Returned
ORD-00002046,PRD-00012,STR-0016,2024-01-27,4,3709.08,Completed
ORD-00002047,PRD-00009,STR-0015,2024-01-27,3,3399.27,Completed
ORD-00002048,PRD-00005,STR-0010,2024-01-27,2,1480.08,Completed
ORD-00002049,PRD-00008,STR-0005,2024-01-27,2,2032.66,Cancelled
ORD-00002050,PRD-00047,STR-0002,2024-01-27,2,38.72,Completed
ORD-00002051,PRD-00036,STR-0014,2024-01-27,4,1352.96,Completed
ORD-00002052,PRD-00024,STR-0015,2024-01-27,3,206.73,Returned
ORD-00002053,PRD-00021,STR-0007,2024-01-27,2,68.56,Completed
ORD-00002054,PRD-00067,STR-0005,2024-01-27,5,352.3,Completed
ORD-00002055,PRD-00002,STR-0005,2024-01-27,1,498.71,Completed
ORD-00002056,PRD-00043,STR-0013,2024-01-27,5,122.4,Completed
ORD-00002057,PRD-00028,STR-0007,2024-01-27,1,160.05,Completed
